SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Label
147.32.84.165,174.37.196.55,tcp,1028,80,RST,0,0,64240,65535,1,14,41:49.2,43:55.8,127,50,0.121007,0.120747,0.00026,6,3,488,182,128,0,126.616432,9,670,128,0.063183,0.039489,16.457249,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
79.105.226.68,147.32.84.229,tcp,1538,13363,RST,0,0,65535,65535,11,1,43:51.2,43:57.2,117,127,0.000139,0.000139,0,2,1,122,62,0,0,6.033376,3,184,0,0.331489,0.165745,0,flow=Background-TCP-Established
79.105.226.68,147.32.84.229,tcp,1539,443,RST,0,0,65535,65535,11,1,43:52.8,43:58.8,117,127,0.000152,0.000152,0,2,1,122,62,0,0,6.034143,3,184,0,0.331447,0.165724,0,flow=Background-TCP-Established
79.105.226.68,147.32.84.229,tcp,1540,80,RST,0,0,65535,65535,11,1,43:54.4,44:00.4,117,127,0.000106,0.000106,0,2,1,122,62,0,0,6.031403,3,184,0,0.331598,0.165799,0,flow=Background-TCP-Established
147.32.84.165,193.23.181.44,tcp,1420,179,RST,0,0,64240,5840,1,13,39:42.5,44:15.8,127,51,0.604491,0.061368,0.543123,5,5,450,300,154,0,273.22406,10,750,154,0.03294,0.01464,3.145552,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,193.23.181.44,tcp,1431,179,RST,0,0,64240,5840,1,13,39:42.6,44:15.8,127,51,0.688897,0.06316,0.625737,5,5,481,300,185,0,273.210449,10,781,185,0.032942,0.014641,2.955233,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,1456,80,RST,0,0,64240,65535,1,16,39:42.7,44:16.0,127,48,0.424687,0.162957,0.26173,5,3,428,182,130,0,273.338196,8,610,130,0.025609,0.014634,4.571648,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,1464,80,RST,0,0,64240,65535,1,15,39:42.7,44:16.0,127,49,0.268118,0.1577,0.110418,6,3,543,182,183,0,273.31366,9,725,183,0.02927,0.018294,7.083157,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,72.20.15.61,tcp,1481,80,RST,0,0,64240,65535,1,17,42:09.5,44:16.2,127,47,0.264424,0.182664,0.08176,5,3,441,182,143,0,126.713867,8,623,143,0.055243,0.031567,7.471971,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,1521,80,RST,0,0,64240,65535,1,16,42:09.6,44:16.4,127,48,0.207978,0.16509,0.042888,6,3,524,182,164,0,126.790283,9,706,164,0.063096,0.039435,8.979159,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,1590,80,RST,0,0,64240,65535,1,15,39:43.7,44:16.9,127,49,0.718407,0.160798,0.557609,4,2,419,122,183,0,273.21463,6,541,183,0.018301,0.01098,1.383627,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,72.20.15.61,tcp,1680,80,RST,0,0,64240,65535,1,17,39:44.0,44:17.5,127,47,0.266393,0.184315,0.082078,6,4,541,242,181,0,273.50415,10,783,181,0.032906,0.018281,10.641808,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,1699,80,RST,0,0,64240,65535,1,16,42:10.6,44:17.6,127,48,0.160045,0.159734,0.000311,5,2,485,122,187,0,127.001251,7,607,187,0.047244,0.031496,6.251016,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.37.196.55,tcp,1707,80,RST,0,0,64240,65535,1,14,39:44.1,44:17.8,127,50,0.61793,0.120924,0.497006,4,3,422,182,186,0,273.622375,7,604,186,0.021928,0.010964,3.219725,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,1897,80,RST,0,0,64240,65535,1,16,39:45.0,44:35.5,127,48,0,0,0,8,3,642,182,158,0,290.470215,11,824,158,0.034427,0.024099,11.968665,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,1921,80,RST,0,0,64240,65535,1,15,42:13.7,44:36.7,127,49,0.157578,0.157306,0.000272,4,3,394,182,158,0,142.97522,7,576,158,0.041965,0.020983,12.661194,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,193.23.181.44,tcp,1948,80,RST,0,0,64240,6432,1,13,39:51.8,44:36.8,127,51,0.06224,0.061881,0.000359,7,3,548,384,128,210,285.017914,10,932,338,0.031577,0.021051,31.517902,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,193.23.181.44,tcp,1962,80,RST,0,0,64240,6432,1,13,42:18.7,44:36.8,127,51,0.064036,0.063615,0.000421,7,4,562,444,142,210,138.090897,11,1006,352,0.072416,0.04345,46.463364,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,1966,80,RST,0,0,64240,65535,1,15,39:53.4,44:36.8,127,49,0.157311,0.15694,0.000371,5,4,502,242,204,0,283.424805,9,744,204,0.028226,0.014113,18.861519,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,1967,80,RST,0,0,64240,65535,1,16,39:53.6,44:36.8,127,48,0.164693,0.164334,0.000359,4,4,379,242,143,0,283.211151,8,621,143,0.024717,0.010593,18.131269,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,193.23.181.44,tcp,1999,80,RST,0,0,64240,6432,1,13,42:28.2,44:37.0,127,51,0.062196,0.061917,0.000279,5,3,445,384,149,210,128.765457,8,829,359,0.054362,0.031064,30.429821,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,193.23.181.44,tcp,2001,179,RST,0,0,64240,5840,1,13,40:03.4,44:37.0,127,51,0.185252,0.073231,0.112021,5,5,441,300,145,0,273.595154,10,741,145,0.032895,0.01462,6.489545,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,193.23.181.44,tcp,2013,179,RST,0,0,64240,5840,1,13,40:03.4,44:37.1,127,51,0.115598,0.062736,0.052862,5,5,502,300,206,0,273.695709,10,802,206,0.032883,0.014615,7.414355,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,193.23.181.44,tcp,2019,80,RST,0,0,64240,6432,1,13,40:03.5,44:37.1,127,51,0.401261,0.063599,0.337662,6,4,500,446,144,210,273.631561,10,946,354,0.032891,0.018273,7.234983,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,72.20.15.61,tcp,2033,80,RST,0,0,64240,65535,1,17,42:30.5,44:37.3,127,47,0.202552,0.182557,0.019995,4,3,446,182,210,0,126.821907,7,628,210,0.04731,0.023655,9.710105,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,2119,80,RST,0,0,64240,65535,1,15,42:30.8,44:37.8,127,49,0.166868,0.159381,0.007487,5,2,428,122,130,0,127.010742,7,550,130,0.04724,0.031493,6.000384,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.37.196.55,tcp,2159,80,RST,0,0,64240,65535,1,14,40:04.2,44:38.0,127,50,0.317161,0.120841,0.19632,4,3,395,182,159,0,273.839355,7,577,159,0.021911,0.010955,6.238186,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,2269,80,RST,0,0,64240,65535,1,15,42:31.8,44:39.6,127,49,0.158105,0.157759,0.000346,5,2,425,122,127,0,127.841385,7,547,127,0.046933,0.031289,6.298221,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,72.20.15.61,tcp,2434,80,RST,0,0,64240,65535,1,17,40:05.4,44:54.5,127,47,0.184495,0.184335,0.00016,5,4,478,242,180,0,289.1539,9,720,180,0.027667,0.013833,16.233854,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,46.4.36.120,tcp,2444,443,RST,0,0,64240,0,1,10,42:32.7,44:56.1,127,54,0,0,0,4,4,248,240,0,0,143.354523,8,488,0,0.04883,0.020927,0.020996,flow=From-Botnet-V43-TCP-Attempt
147.32.84.165,72.20.15.61,tcp,2451,80,RST,0,0,64240,65535,1,17,40:05.5,44:56.4,127,47,0.182837,0.182533,0.000304,4,3,415,182,179,0,290.863586,7,597,179,0.020628,0.010314,10.916911,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,2528,80,RST,0,0,64240,65535,1,15,42:39.7,44:57.8,127,49,0.192014,0.163964,0.02805,4,2,419,122,183,0,138.140198,6,541,183,0.036195,0.021717,4.822135,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,2532,80,RST,0,0,64240,65535,1,15,40:21.5,44:57.8,127,49,0.415202,0.162191,0.253011,6,3,488,184,130,0,276.275665,9,672,130,0.028957,0.018098,0.583606,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,193.23.181.44,tcp,2539,179,RST,0,0,64240,5840,1,13,40:22.8,44:57.9,127,51,0.062973,0.062705,0.000268,5,5,428,300,132,0,275.056976,10,728,132,0.03272,0.014542,31.01857,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,72.20.15.61,tcp,2547,80,RST,0,0,64240,65535,1,17,40:24.5,44:57.9,127,47,0.403903,0.182434,0.221469,5,3,472,182,174,0,273.440216,8,654,174,0.0256,0.014628,4.906916,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,2598,80,RST,0,0,64240,65535,1,16,40:24.8,44:58.3,127,48,0.425963,0.160739,0.265224,7,3,833,184,429,0,273.424713,10,1017,429,0.032916,0.021944,0.218757,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,2600,80,RST,0,0,64240,65535,1,15,42:51.6,44:58.3,127,49,0.241819,0.158839,0.08298,6,3,710,184,360,0,126.627235,9,894,360,0.063178,0.039486,0.611195,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.37.196.55,tcp,2700,80,RST,0,0,64240,65535,1,14,40:25.1,44:59.0,127,50,0.283233,0.121064,0.162169,4,4,436,242,200,0,273.829132,8,678,200,0.025563,0.010956,10.039522,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.37.196.55,tcp,2716,80,RST,0,0,64240,65535,1,14,40:25.2,44:59.0,127,50,0.154416,0.120856,0.03356,5,3,457,182,159,0,273.755402,8,639,159,0.02557,0.014612,12.660151,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,67.19.72.206,tcp,2912,80,RST,0,0,64240,0,1,19,40:26.1,45:02.8,127,45,0,0,0,4,1,248,60,0,0,276.718323,5,308,0,0.014455,0.010841,0,flow=From-Botnet-V43-TCP-Attempt
147.32.84.165,72.20.15.61,tcp,2980,80,RST,0,0,64240,65535,1,17,40:26.5,46:41.4,127,47,0.18486,0.1845,0.00036,5,3,468,182,170,0,374.895477,8,650,170,0.018672,0.01067,10.791677,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,174.128.246.102,tcp,2981,80,RST,0,0,64240,65535,1,15,42:53.7,46:49.8,127,49,0.163869,0.163658,0.000211,4,4,374,242,138,0,236.101669,8,616,138,0.029648,0.012706,18.199907,flow=From-Botnet-V43-TCP-HTTP-Persistent-Down-1
147.32.84.165,46.4.36.120,tcp,3681,443,RST,0,0,64240,0,1,10,43:29.1,47:21.2,127,54,0,0,0,4,4,248,240,0,0,232.070877,8,488,0,0.030163,0.012927,0.012951,flow=From-Botnet-V43-TCP-Attempt
147.32.86.58,77.75.73.9,tcp,2154,80,RST,0,0,65535,20440,1,8,48:03.8,48:06.7,127,56,0,0,0,2,1,122,60,0,0,2.934321,3,182,0,0.681589,0.340794,0,flow=Background-TCP-Attempt
147.32.84.138,209.132.182.33,tcp,59539,443,RST,0,0,2437120,7504,1,18,26:01.3,48:23.7,63,46,0.194289,0.194128,0.000161,12,10,1440,3753,736,3183,1342.42749,22,5193,3919,0.015643,0.008194,2.226124,flow=Background-TCP-Established
147.32.84.138,209.132.182.33,tcp,59542,443,RST,0,0,2183680,6432,1,18,26:03.5,48:26.2,63,46,0.193847,0.193681,0.000166,11,8,1138,1467,488,1005,1342.673218,19,2605,1493,0.013406,0.007448,2.083727,flow=Background-TCP-Established
147.32.84.138,209.132.182.33,tcp,59549,443,RST,0,0,2183680,6432,1,18,26:20.4,48:41.9,63,46,0.19423,0.194082,0.000148,11,8,1138,1467,488,1005,1341.410156,19,2605,1493,0.013419,0.007455,0.668424,flow=Background-TCP-Established
147.32.84.138,209.132.182.33,tcp,59555,443,RST,0,0,2183680,6432,1,18,26:49.9,48:49.8,63,46,0.196313,0.196162,0.000151,11,8,1138,1467,488,1005,1319.898315,19,2605,1493,0.013637,0.007576,2.078597,flow=Background-TCP-Established
203.253.8.233,147.32.84.229,udp,30533,13363,CON,0,0,,,26,1,49:35.7,24:05.7,102,127,0,0,0,2,1,123,74,39,32,2069.973145,3,197,71,0.000966,0.000483,0,flow=Background-UDP-Established
81.47.154.13,147.32.84.229,tcp,49200,13363,RST,0,0,16418,64581,18,1,49:35.7,04:31.7,110,127,0,0,0,38,32,4501,2531,2301,707,895.989258,70,7032,3008,0.07701,0.041295,0.038324,flow=Background
147.32.84.229,113.128.219.130,udp,13363,59790,CON,0,0,,,1,25,49:35.7,48:57.6,127,103,0,0,0,32,31,13419,2351,12075,1049,3561.927246,63,15770,13124,0.017406,0.008703,0.008444,flow=Background-UDP-Established
147.32.84.229,155.56.68.217,tcp,443,60992,CON,0,0,65240,65535,1,15,49:35.7,48:07.4,127,49,0,0,0,635,717,64239,79634,22329,32312,3511.664551,1352,143873,54641,0.384718,0.180541,0.203897,flow=Background
195.47.34.216,147.32.84.229,tcp,28508,13363,CON,0,0,16630,64759,13,1,49:35.7,48:35.6,115,127,0,0,0,186,147,21938,12448,11306,4177,3539.911621,333,34386,15483,0.093788,0.052261,0.041246,flow=Background
74.125.108.238,147.32.85.124,tcp,80,62620,FIN,0,0,13491,64240,10,2,49:35.7,51:15.7,54,126,0,0,0,2797,1365,4218965,81900,4067921,0,99.947784,4162,4300865,4067921,41.631737,27.974607,13.648688,flow=Background
91.149.190.125,147.32.84.229,udp,57971,13363,CON,0,0,,,13,1,49:35.7,49:23.6,115,127,0,0,0,64,64,10797,12168,8102,9479,3587.85083,128,22965,17581,0.035397,0.017559,0.017559,flow=Background-UDP-Established
71.194.210.129,147.32.84.229,tcp,63655,80,FIN,0,0,63805,65231,21,1,49:35.7,24:28.5,107,127,0,0,0,93,98,9213,7484,3845,1892,2092.768555,191,16697,5737,0.090789,0.043961,0.046353,flow=Background
83.103.147.51,147.32.84.229,udp,19633,13363,CON,0,0,,,16,1,49:35.7,53:08.3,112,127,0,0,0,2,2,162,120,78,36,212.612579,4,282,114,0.01411,0.004703,0.004703,flow=Background-UDP-Established
182.3.14.169,147.32.84.229,udp,27194,13363,CON,0,0,,,27,1,49:35.7,49:35.7,37,127,0,0,0,1,1,79,492,37,450,0.001007,2,571,487,993.048645,0,0,flow=Background-UDP-Established
78.80.14.227,147.32.84.3,tcp,22,34831,CON,0,0,501,900,12,1,49:35.7,49:35.0,52,63,0,0,0,26776,23016,3049584,1552344,1282368,33120,3599.275146,49792,4601928,1315488,13.833619,7.438998,6.394343,flow=Background
217.153.50.210,147.32.84.229,tcp,1082,13363,CON,0,0,64606,64953,12,1,49:35.7,49:35.7,116,127,0,0,0,140,108,17228,8080,9216,1973,3599.943359,248,25308,11189,0.068612,0.038612,0.030226,flow=Background
114.39.180.21,147.32.84.229,udp,64150,13363,CON,0,0,,,23,1,49:35.7,51:32.4,41,127,0,0,0,2,2,158,120,74,36,116.618042,4,278,110,0.025725,0.008575,0.008575,flow=Background-UDP-Established
119.31.154.162,147.32.84.229,udp,56109,13363,CON,0,0,,,21,1,49:35.7,44:15.0,107,127,0,0,0,5,4,1939,270,1729,100,3279.283447,9,2209,1829,0.00244,0.00122,0.000916,flow=Background-UDP-Established
110.67.100.220,147.32.84.229,udp,54196,13363,CON,0,0,,,23,1,49:35.7,47:10.5,105,127,0,0,0,10,9,1544,1826,1124,1448,3454.736816,19,3370,2572,0.00521,0.002605,0.002398,flow=Background-UDP-Established
147.32.84.229,212.103.28.2,tcp,443,41132,CON,0,0,64596,64365,1,18,49:35.7,49:18.6,127,110,0,0,0,501,520,40471,56382,11680,26554,3582.864502,1021,96853,38234,0.284688,0.139566,0.14487,flow=Background
121.94.23.18,147.32.84.229,udp,60729,13363,CON,0,0,,,25,1,49:35.7,39:23.0,103,127,0,0,0,5,10,308,1147,97,727,2987.296875,15,1455,824,0.004687,0.00225,0.003692,flow=Background-UDP-Established
147.32.84.229,80.13.58.179,tcp,443,58297,FIN,0,0,64683,33120,1,17,49:35.7,13:21.2,127,47,0,0,0,108,114,7825,9645,697,2121,1425.428711,222,17470,2818,0.155041,0.075065,0.079285,flow=Background
147.32.86.166,195.250.146.100,tcp,46366,8000,CON,0,0,2619,65409,1,9,49:35.7,49:35.7,63,119,0,0,0,48064,66203,3173472,90593883,0,86224485,3599.982178,114267,93767355,86224485,31.740713,13.350978,18.389713,flow=Background
213.5.112.135,147.32.84.229,udp,50222,13363,CON,0,0,,,12,1,49:35.7,49:06.2,116,127,0,0,0,7,7,492,587,198,293,3570.441895,14,1079,491,0.003641,0.00168,0.00168,flow=Background-UDP-Established
85.202.115.132,147.32.84.229,rtp,18118,13363,CON,0,0,,,16,1,49:35.8,49:05.7,112,127,0,0,0,6,5,435,858,176,648,3569.913574,11,1293,824,0.002801,0.001401,0.001333,flow=Background-UDP-Established
147.32.84.229,212.152.62.189,tcp,80,52253,FIN,0,0,65535,65535,1,10,49:35.8,49:05.8,127,54,0,0,0,1996,2220,177301,288376,45565,141856,3570.002441,4216,465677,187421,1.180671,0.558865,0.621582,flow=Background
147.32.86.20,147.32.80.9,udp,50498,53,CON,0,0,,,1,1,49:35.8,49:35.8,127,63,0,0,0,1,1,84,177,42,135,0.000252,2,261,177,3968.253906,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.86.20,188.138.84.239,tcp,2744,80,FIN,0,0,65535,5840,1,14,49:35.8,49:36.0,127,50,0.025249,0.025236,0.000013,14,23,969,28389,139,27121,0.206968,37,29358,27260,173.939941,62.811646,121.105362,flow=Background-TCP-Established
193.239.74.206,147.32.84.229,udp,14189,13363,CON,0,0,,,12,1,49:35.8,48:32.4,116,127,0,0,0,3,3,232,1286,106,1160,3536.590332,6,1518,1266,0.001414,0.000566,0.000566,flow=Background-UDP-Established
84.58.61.133,147.32.84.229,tcp,63564,13363,CON,0,0,65312,65533,16,1,49:35.8,48:24.7,112,127,0,0,0,138,133,12681,10155,4756,2456,3528.968994,271,22836,7212,0.07651,0.038823,0.038049,flow=Background
147.32.84.229,145.253.85.54,tcp,443,56898,CON,0,0,64498,8365,1,14,49:35.8,49:28.2,127,50,0,0,0,1229,1443,112015,149218,30901,53980,3592.433594,2672,261233,84881,0.743507,0.34183,0.401434,flow=Background
147.32.84.229,83.208.167.246,tcp,13363,21866,CON,0,0,65028,65093,1,10,49:35.8,49:35.7,127,118,0,0,0,223,249,19318,44776,6767,30520,3599.910889,472,64094,37287,0.130837,0.061668,0.068891,flow=Background
147.32.84.229,113.193.57.155,tcp,13363,2224,RST,0,0,65428,32248,1,21,49:35.8,56:58.1,127,43,0,0,0,85,65,5593,4443,693,737,442.371613,150,10036,1430,0.336821,0.195574,0.144749,flow=Background
147.228.47.183,147.32.86.176,tcp,2003,3510,CON,0,0,93,16425,10,2,49:35.8,49:35.2,54,126,0,0,0,1478,903,1147770,64558,1067496,11176,3599.39209,2381,1212328,1078672,0.661223,0.410348,0.250598,flow=Background
217.66.186.39,147.32.84.229,tcp,14859,13363,CON,0,0,16978,65296,12,1,49:35.8,48:35.9,52,127,0,0,0,224,158,29640,15174,14844,4746,3540.072998,382,44814,19590,0.107625,0.062993,0.044349,flow=Background
121.90.4.113,147.32.84.229,udp,29506,443,CON,0,0,,,17,1,49:35.8,49:35.8,47,127,0,0,0,1,1,60,68,18,26,0.000855,2,128,44,1169.590698,0,0,flow=Background-UDP-Established
202.81.69.134,147.32.84.229,udp,51318,13363,CON,0,0,,,16,1,49:35.8,49:35.8,48,127,0,0,0,1,1,98,60,56,18,0.0011,2,158,74,909.090942,0,0,flow=Background-UDP-Established
147.32.86.111,65.54.89.111,tcp,1295,80,RST,0,0,16202,0,1,10,49:35.8,49:39.0,127,54,0,0,0,3,1,180,60,0,0,3.222892,4,240,0,0.930841,0.620561,0,flow=Background
111.243.167.137,147.32.84.229,udp,34603,13363,CON,0,0,,,23,1,49:35.8,09:52.6,105,127,0,0,0,4,3,279,194,111,68,1216.790771,7,473,179,0.004931,0.002466,0.00176,flow=Background-UDP-Established
174.143.151.71,147.32.87.192,tcp,34633,22,FIN,0,0,141,62,15,0,49:35.8,49:38.4,49,64,0,0,0,4,4,400,332,136,68,2.629773,8,732,204,2.661827,1.140783,1.229035,flow=Background
147.32.87.30,147.32.80.9,udp,51642,53,CON,0,0,,,0,1,49:35.8,49:35.8,64,63,0,0,0,1,1,87,196,45,154,0.000253,2,283,199,3952.569092,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.87.30,147.32.80.9,udp,34815,53,CON,0,0,,,0,1,49:35.8,49:35.8,64,63,0,0,0,1,1,78,154,36,112,0.000214,2,232,148,4672.896973,0,0,flow=To-Background-UDP-CVUT-DNS-Server
68.114.92.124,147.32.84.229,udp,58068,13363,CON,0,0,,,19,1,49:35.8,39:54.3,109,127,0,0,0,9,11,1514,3815,1135,3351,3018.539551,20,5329,4486,0.006294,0.00265,0.003313,flow=Background-UDP-Established
213.238.114.134,147.32.84.229,tcp,1980,13363,FIN,0,0,17422,65520,11,1,49:35.8,57:00.2,117,127,0,0,0,14,11,1525,1313,707,677,444.385773,25,2838,1384,0.054007,0.029254,0.026009,flow=Background
74.125.232.205,147.32.86.179,tcp,80,49541,RST,0,0,1002,253,9,1,49:35.8,53:43.9,55,127,0,0,0,22,16,17541,4971,16269,4034,248.08252,38,22512,20303,0.149144,0.084649,0.060466,flow=Background-google-analytics14
111.255.162.133,147.32.84.229,udp,53077,13363,CON,0,0,,,23,1,49:35.8,48:41.3,105,127,0,0,0,8,10,961,3315,624,2894,3545.48584,18,4276,3518,0.004795,0.001974,0.002538,flow=Background-UDP-Established
12.27.246.11,147.32.84.229,tcp,51505,13363,RST,0,0,32942,65535,23,1,49:35.8,06:23.5,41,127,0,0,0,20,16,3327,1140,2007,90,1007.719543,36,4467,2097,0.034732,0.018854,0.01588,flow=Background
84.21.222.158,147.32.84.229,udp,56713,13363,CON,0,0,,,15,1,49:35.8,49:35.8,113,127,0,0,0,1,1,180,62,138,20,0.000993,2,242,158,1007.049377,0,0,flow=Background-UDP-Established
147.32.86.99,77.75.73.120,tcp,8973,80,RST,0,0,16425,71,1,8,49:35.8,50:38.9,127,56,0,0,0,7,11,1197,10318,783,9711,63.111404,18,11515,10494,0.269365,0.09507,0.345037,flow=Background
147.32.84.138,147.32.80.9,udp,37022,53,CON,0,0,,,1,1,49:35.8,49:35.8,63,63,0,0,0,1,1,81,133,39,91,0.000216,2,214,130,4629.629395,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,48623,53,CON,0,0,,,1,1,49:35.8,49:35.8,63,63,0,0,0,1,1,81,133,39,91,0.000383,2,214,130,2610.966064,0,0,flow=To-Background-UDP-CVUT-DNS-Server
64.12.73.131,147.32.85.5,tcp,443,47555,RST,0,0,16384,9520,23,1,49:35.8,17:11.9,105,63,0,0,0,15,13,1505,900,635,144,1656.050049,28,2405,779,0.016304,0.008454,0.007581,flow=Background
147.32.84.138,147.32.80.9,udp,49488,53,CON,0,0,,,1,1,49:35.8,49:35.8,63,63,0,0,0,1,1,81,133,39,91,0.000198,2,214,130,5050.505371,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,37375,53,CON,0,0,,,1,1,49:35.8,49:35.8,63,63,0,0,0,1,1,81,133,39,91,0.000366,2,214,130,2732.240479,0,0,flow=To-Background-UDP-CVUT-DNS-Server
200.82.210.100,147.32.84.229,udp,45787,13363,CON,0,0,,,21,1,49:35.8,23:50.1,107,127,0,0,0,3,3,228,180,102,54,2054.218018,6,408,156,0.002434,0.000974,0.000974,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,43979,53,CON,0,0,,,1,1,49:35.8,49:35.8,63,63,0,0,0,1,1,81,133,39,91,0.000161,2,214,130,6211.180176,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.138,147.32.80.9,udp,40943,53,CON,0,0,,,1,1,49:35.8,49:35.8,63,63,0,0,0,1,1,81,133,39,91,0.000262,2,214,130,3816.794189,0,0,flow=To-Background-UDP-CVUT-DNS-Server
123.208.181.189,147.32.84.229,udp,12208,13363,CON,0,0,,,27,1,49:35.8,06:12.8,37,127,0,0,0,3,3,228,180,102,54,996.924133,6,408,156,0.005015,0.002006,0.002006,flow=Background-UDP-Established
111.254.238.3,147.32.84.229,udp,51516,13363,CON,0,0,,,23,1,49:35.8,48:57.9,41,127,0,0,0,51,50,3075,3735,933,1635,3562.057129,101,6810,2568,0.028074,0.014037,0.014038,flow=Background-UDP-Established
201.19.81.179,147.32.84.59,udp,7954,42135,CON,0,0,,,20,2,49:35.8,49:35.5,108,126,0,0,0,2,1,123,81,39,39,3599.64502,3,204,78,0.000556,0.000278,0,flow=Background-Established-cmpgw-CVUT
91.112.101.74,147.32.84.229,udp,59181,13363,CON,0,0,,,12,1,49:35.8,42:55.4,52,127,0,0,0,10,10,1850,880,1430,460,3199.502197,20,2730,1890,0.005938,0.002813,0.002813,flow=Background-UDP-Established
147.32.84.138,147.32.80.9,udp,34823,53,CON,0,0,,,1,1,49:35.9,49:35.9,63,63,0,0,0,1,1,81,133,39,91,0.00025,2,214,130,3999.999756,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.59,129.105.22.30,udp,42135,35601,CON,0,0,,,2,16,49:35.9,49:36.0,126,112,0,0,0,1,1,72,1263,30,1221,0.127964,2,1335,1251,7.814698,0,0,flow=Background-Established-cmpgw-CVUT
147.32.84.138,147.32.80.9,udp,45023,53,CON,0,0,,,1,1,49:35.9,49:35.9,63,63,0,0,0,1,1,81,133,39,91,0.000148,2,214,130,6756.756348,0,0,flow=To-Background-UDP-CVUT-DNS-Server
147.32.84.229,217.33.155.131,tcp,443,32169,CON,0,0,65479,63600,1,19,49:35.9,49:24.8,127,109,0,0,0,814,812,50453,62318,3692,15501,3588.931885,1626,112771,19193,0.452781,0.226544,0.225985,flow=Background
147.32.84.229,147.231.254.8,tcp,13363,49162,CON,0,0,64236,16082,1,11,49:35.9,49:14.5,127,117,0,0,0,1162,914,114294,114616,48637,62420,3578.671387,2076,228910,111057,0.579824,0.324442,0.255137,flow=Background
