SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Tag
67.195.111.228,147.32.84.2,tcp,39923,80,FIN,0,0,6912,6912,16,1,8/14/2011 7:15,8/14/2011 7:15,48,63,0.177926,0.000345,0.177581,5,5,721,861,383,523,0.356833,10,1582,906,25.221882,11.213811,11.220574,flow=Background-TCP-Established
88.103.87.222,147.32.85.34,tcp,11875,443,FIN,0,0,17424,65534,10,1,8/14/2011 7:15,8/14/2011 7:15,118,63,0.042552,0.000256,0.042296,8,8,1253,4026,789,3568,0.369153,16,5279,4357,40.63356,18.963047,18.975487,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3182,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:15,8/14/2011 7:15,127,53,0.038159,0.038145,0.000014,11,20,798,23483,148,22377,0.309827,31,24281,22525,96.828232,32.276077,69.938309,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3183,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:15,8/14/2011 7:15,127,53,0.016384,0.01637,0.000014,13,21,913,25791,143,24631,0.135051,34,26704,24774,244.352142,101.097748,168.518967,flow=Background-TCP-Established
84.73.7.97,147.32.85.84,tcp,49483,13716,FIN,0,0,17382,14600,13,1,8/14/2011 7:15,8/14/2011 7:15,115,63,0.029548,0.000318,0.02923,10,8,802,593,224,138,0.785654,18,1395,362,21.638023,11.455424,9.332662,flow=Background-TCP-Established
147.32.84.170,209.85.148.105,tcp,49956,80,FIN,0,0,14720,363008,1,11,8/14/2011 7:15,8/14/2011 7:15,63,53,0.009036,0.008886,0.00015,4,2,272,140,0,0,0.018094,6,412,0,276.334717,165.800827,108.790253,flow=From-Normal-V44-Stribrek
183.60.152.252,147.32.87.101,tcp,80,13914,RST,0,0,8388608,0,20,2,8/14/2011 7:15,8/14/2011 7:15,108,254,0,0,0,1,1,66,60,0,0,0.006313,2,126,0,158.403305,0,0,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3184,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:15,8/14/2011 7:15,127,51,0.026177,0.026163,0.000014,15,23,1029,28342,139,27074,0.215832,38,29371,27213,171.429642,64.865265,116.074776,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2482,3389,RST,0,0,61710,64240,10,0,8/14/2011 7:15,8/14/2011 7:15,118,128,0.020967,0.000396,0.020571,73,113,5841,127057,1543,120917,1.762395,186,132898,122460,104.970795,40.853497,64.338898,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3185,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:15,8/14/2011 7:15,127,50,0.026332,0.026318,0.000014,16,24,1089,29963,139,28641,0.216344,40,31052,28780,180.268463,69.334023,121.044991,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,3235,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:15,8/14/2011 7:15,118,127,0.021424,0.000529,0.020895,91,138,6923,170962,1545,163460,7.380689,229,177885,165005,30.891424,12.193983,18.608204,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3425,3389,RST,0,0,59871,64240,10,0,8/14/2011 7:15,8/14/2011 7:15,118,128,0.021148,0.000373,0.020775,90,131,6893,150888,1545,143782,3.406555,221,157781,145327,64.581375,26.126101,38.405258,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3186,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:15,8/14/2011 7:15,127,53,0.016327,0.016232,0.000095,24,51,1571,69400,141,66614,0.169922,75,70971,66755,435.493958,149.778595,325.330231,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3187,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:15,8/14/2011 7:15,127,119,0.016668,0.016653,0.000015,22,64,1466,84511,156,81023,0.976845,86,85977,81179,87.014824,21.49778,65.62117,flow=Background-TCP-Established
187.79.226.47,147.32.84.229,tcp,4314,13363,FIN,0,0,64298,64493,20,1,8/14/2011 7:15,8/14/2011 7:16,108,127,0.351106,0.000148,0.350958,25,28,2484,2833,1042,1237,71.10437,53,5317,2279,0.731319,0.337532,0.379724,flow=Background-TCP-Established
64.202.189.170,147.32.84.85,tcp,80,49996,RST,0,0,0,0,37,1,8/14/2011 7:15,8/14/2011 7:15,91,63,0,0,0,1,1,60,60,0,0,0.000109,2,120,0,9174.311523,0,0,flow=Background-TCP-Established
66.249.72.170,147.32.87.38,tcp,47817,80,FIN,0,0,11648,66560,15,0,8/14/2011 7:15,8/14/2011 7:16,49,128,0.103707,0.000318,0.103389,7,5,804,1983,334,1645,57.869984,12,2787,1979,0.190081,0.103681,0.069245,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3188,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:15,8/14/2011 7:15,127,51,0.026246,0.026232,0.000014,15,23,1029,28342,139,27074,0.215009,38,29371,27213,172.085815,65.113556,116.647758,flow=Background-TCP-Established
67.195.111.228,147.32.84.2,tcp,40691,80,FIN,0,0,26112,6912,17,1,8/14/2011 7:15,8/14/2011 7:15,47,63,0.179851,0.000015,0.179836,11,11,1131,11547,397,10813,0.562906,22,12678,11210,37.306404,17.767227,17.765429,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1757,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:15,8/14/2011 7:15,118,128,0.021463,0.000453,0.02101,86,135,6619,150703,1541,143375,6.349485,221,157322,144916,34.648479,13.386912,21.176697,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3189,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:15,8/14/2011 7:15,127,50,0.026354,0.026329,0.000025,15,24,1029,29963,139,28641,0.216619,39,30992,28780,175.423203,64.629601,120.93869,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3190,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:15,8/14/2011 7:15,127,53,0.038093,0.037836,0.000257,11,20,798,23483,148,22377,0.31142,31,24281,22525,96.332932,32.110977,69.492447,flow=Background-TCP-Established
213.146.189.239,147.32.84.229,tcp,33635,80,FIN,0,0,8704,64411,17,1,8/14/2011 7:15,8/14/2011 7:16,47,127,0.047204,0.000082,0.047122,28,25,2995,2666,1127,1004,67.180405,53,5661,2131,0.774035,0.401903,0.357501,flow=Background-TCP-Established
90.183.39.17,147.32.86.92,tcp,44658,80,FIN,0,0,26112,6912,11,1,8/14/2011 7:15,8/14/2011 7:15,53,63,0.001028,0.000069,0.000959,14,13,1409,11079,465,10213,1.462357,27,12488,10678,17.779516,8.889801,8.206318,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3191,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:15,8/14/2011 7:15,127,50,0.026213,0.026199,0.000014,18,28,1211,35966,141,34428,0.242679,46,37177,34569,185.43013,70.051384,124.732056,flow=Background-TCP-Established
90.183.39.17,147.32.87.41,tcp,54890,80,FIN,0,0,64128,6864,11,0,8/14/2011 7:15,8/14/2011 7:15,53,64,0.001161,0.00027,0.000891,27,26,2309,32028,519,30304,0.384376,53,34337,30823,135.28421,67.642105,65.099075,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3192,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:15,8/14/2011 7:15,127,53,0.016499,0.016484,0.000015,14,23,973,28930,143,27662,0.135567,37,29903,27805,265.551361,109.169388,184.745087,flow=Background-TCP-Established
89.176.77.102,147.32.84.2,tcp,49119,80,FIN,0,0,49280,9600,9,1,8/14/2011 7:15,8/14/2011 7:16,55,63,0.051565,0.000014,0.051551,19,19,2707,20373,1445,19111,20.531759,38,23080,20556,1.802086,0.876691,0.876691,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3193,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:15,8/14/2011 7:15,127,50,0.026249,0.026132,0.000117,15,23,1029,28342,139,27074,0.216016,38,29371,27213,171.283615,64.810013,115.928589,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,3725,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:15,8/14/2011 7:15,118,127,0.023564,0.003152,0.020412,74,97,5895,111648,1537,106360,2.157777,171,117543,107897,78.784782,33.831112,44.962471,flow=Background-TCP-Established
147.32.84.170,209.85.148.104,tcp,56874,80,FIN,0,0,14720,363008,1,9,8/14/2011 7:15,8/14/2011 7:15,63,55,0.008963,0.008888,0.000075,4,2,272,140,0,0,0.018169,6,412,0,275.194,165.116394,111.111115,flow=From-Normal-V44-Stribrek
147.32.86.20,87.98.230.229,tcp,3194,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:15,8/14/2011 7:15,127,53,0.016433,0.016418,0.000015,13,21,913,25791,143,24631,0.135204,34,26704,24774,244.075623,100.955711,168.37001,flow=Background-TCP-Established
66.249.71.123,147.32.87.33,tcp,34273,443,RST,0,0,31168,7936,14,0,8/14/2011 7:15,8/14/2011 7:16,50,64,0.111047,0.000657,0.11039,15,14,1734,11525,748,10593,6.47656,29,13259,11341,4.323283,2.161641,2.042251,flow=Background-TCP-Established
90.183.39.17,147.32.84.2,tcp,59439,80,FIN,0,0,6912,6912,11,1,8/14/2011 7:15,8/14/2011 7:15,53,63,0.000878,0.000091,0.000787,5,5,874,473,536,135,0.006397,10,1347,671,1406.909424,627.352539,634.316528,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3195,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:15,8/14/2011 7:15,127,50,0.026237,0.026223,0.000014,15,24,1029,29963,139,28641,0.216091,39,30992,28780,175.851837,64.787521,121.209572,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,1364,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:15,8/14/2011 7:15,118,127,0.022232,0.001419,0.020813,75,94,5963,111468,1545,106360,2.656725,169,117431,107905,63.235752,27.853844,35.314877,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1662,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:15,8/14/2011 7:15,118,128,0.02762,0.007059,0.020561,77,118,6097,136664,1541,130254,2.641793,195,142761,131795,73.434975,28.768341,44.760033,flow=Background-TCP-Established
147.32.85.89,74.125.39.104,tcp,56835,443,FIN,0,0,34432,8896,1,15,8/14/2011 7:15,8/14/2011 7:15,63,49,0.009074,0.008888,0.000186,15,18,1948,11869,950,10673,0.234204,33,13817,11623,136.633026,62.111252,75.449593,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3196,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:15,8/14/2011 7:15,127,53,0.016328,0.016234,0.000094,27,50,1751,69340,141,66614,0.169847,77,71091,66755,447.461548,169.415329,318.983429,flow=Background-TCP-Established
147.32.85.89,74.125.39.104,tcp,56836,443,FIN,0,0,63360,8896,1,15,8/14/2011 7:15,8/14/2011 7:15,63,49,0.00938,0.009198,0.000182,26,38,2580,43491,856,40975,0.447656,64,46071,41831,140.733063,57.004482,84.38665,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3197,80,FIN,0,0,64378,65379,1,9,8/14/2011 7:15,8/14/2011 7:15,127,119,0.017366,0.017272,0.000094,20,64,1346,84685,156,81197,0.913559,84,86031,81353,90.853462,20.797781,70.290375,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2759,3389,RST,0,0,64580,64240,10,1,8/14/2011 7:15,8/14/2011 7:16,118,127,0.020857,0.000376,0.020481,73,97,5843,111648,1545,106360,3.038265,170,117491,107905,55.623852,23.697735,31.815479,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3063,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:15,8/14/2011 7:16,118,128,0.020702,0.000346,0.020356,86,132,6619,142873,1541,135707,4.289921,218,149492,137248,50.583683,19.813885,30.690687,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3198,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:15,8/14/2011 7:15,127,51,0.026395,0.026379,0.000016,15,23,1029,28342,139,27074,0.215934,38,29371,27213,171.348663,64.834625,116.142792,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,42602,80,FIN,0,0,26112,6912,11,1,8/14/2011 7:15,8/14/2011 7:15,53,63,0.000962,0.000014,0.000948,14,13,1504,12919,524,12053,0.194694,27,14423,12577,133.542892,66.776245,61.63961,flow=Background-TCP-Established
147.32.84.170,195.24.233.55,tcp,58937,80,FIN,0,0,15744,7168,1,11,8/14/2011 7:16,8/14/2011 7:16,63,53,0.024657,0.024503,0.000154,5,5,549,669,211,331,0.286908,10,1218,542,31.36894,15.254308,15.243611,flow=From-Normal-V44-Stribrek
147.32.86.20,80.239.207.156,tcp,3199,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:16,8/14/2011 7:16,127,53,0.038167,0.038096,0.000071,11,20,798,23483,148,22377,0.309451,31,24281,22525,96.945877,32.315292,70.037048,flow=Background-TCP-Established
66.249.66.10,147.32.84.242,tcp,38332,443,RST,0,0,31936,7936,12,1,8/14/2011 7:16,8/14/2011 7:16,52,63,0.01957,0.000213,0.019357,13,15,1459,11990,605,10992,0.576704,28,13449,11597,46.817776,20.807901,25.126711,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,4718,3389,RST,0,0,58576,64240,10,1,8/14/2011 7:16,8/14/2011 7:16,118,127,0.021321,0.000365,0.020956,78,114,6135,139077,1537,132883,5.06478,192,145212,134420,37.711411,15.203029,22.412476,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3200,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:16,8/14/2011 7:16,127,51,0.026295,0.026281,0.000014,15,24,1029,29963,139,28641,0.21721,39,30992,28780,174.945908,64.453758,120.507179,flow=Background-TCP-Established
147.32.86.126,89.185.253.133,tcp,55469,443,RST,0,0,16064,8000,1,7,8/14/2011 7:16,8/14/2011 7:16,63,57,0.000663,0.00057,0.000093,10,9,1136,3367,554,2851,0.592814,19,4503,3405,30.363653,15.181827,13.550364,flow=Background-TCP-Established
220.181.94.226,147.32.87.38,tcp,41101,80,FIN,0,0,26280,64240,20,0,8/14/2011 7:16,8/14/2011 7:16,44,128,0.295477,0.000304,0.295173,11,9,1157,9408,503,8910,1.439701,20,10565,9413,13.197186,6.946982,5.557883,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1820,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:16,8/14/2011 7:16,118,128,0.025948,0.005439,0.020509,88,129,6739,143599,1541,136601,3.791354,217,150338,138142,56.971733,22.946947,33.998871,flow=Background-TCP-Established
24.80.246.95,147.32.85.109,tcp,47513,80,FIN,0,0,9216,7936,14,1,8/14/2011 7:16,8/14/2011 7:16,50,63,0.194956,0.000114,0.194842,8,6,918,2019,382,1615,20.036873,14,2937,1997,0.648804,0.349357,0.249541,flow=Background-TCP-Established
147.32.84.170,209.85.148.105,tcp,49959,80,FIN,0,0,14720,5696,1,9,8/14/2011 7:16,8/14/2011 7:16,63,55,0.009195,0.009108,0.000087,4,3,272,206,0,0,0.018271,7,478,0,328.389252,164.194626,222.024872,flow=From-Normal-V44-Stribrek
147.32.86.20,188.138.84.239,tcp,3201,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:16,8/14/2011 7:16,127,50,0.026082,0.026068,0.000014,14,23,969,28342,139,27074,0.215361,37,29311,27213,167.161179,60.363762,116.231148,flow=Background-TCP-Established
72.14.199.162,147.32.86.92,tcp,37078,80,FIN,0,0,6912,6912,14,1,8/14/2011 7:16,8/14/2011 7:16,50,63,0.110404,0.000074,0.11033,6,5,783,790,379,452,1.974659,11,1573,831,5.064166,2.532089,2.025742,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3202,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:16,8/14/2011 7:16,127,53,0.01643,0.016412,0.000018,13,21,913,25791,143,24631,0.135739,34,26704,24774,243.113632,100.6931,167.606659,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,43319,80,FIN,0,0,11648,6912,11,1,8/14/2011 7:16,8/14/2011 7:16,53,63,0.000992,0.000014,0.000978,8,7,1031,4483,471,4013,0.026917,15,5514,4484,520.117432,261.008972,223.023453,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3203,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:16,8/14/2011 7:16,127,50,0.026251,0.026237,0.000014,15,24,1029,29963,139,28641,0.217006,39,30992,28780,175.110367,64.514343,120.651939,flow=Background-TCP-Established
41.208.160.145,147.32.84.229,tcp,3268,13363,FIN,0,0,17061,65082,20,1,8/14/2011 7:16,8/14/2011 7:24,108,127,0.164226,0.000113,0.164113,79,89,4974,5693,453,638,477.075623,168,10667,1091,0.350049,0.163496,0.184544,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3204,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:16,8/14/2011 7:16,127,53,0.016619,0.016518,0.000101,27,50,1751,69340,141,66614,0.170454,77,71091,66755,445.868103,168.838852,318.314117,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,3491,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:16,8/14/2011 7:16,118,127,0.026863,0.005845,0.021018,86,127,6623,156300,1545,149403,7.157062,213,162923,150948,29.621094,11.876382,17.67226,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3790,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:16,8/14/2011 7:16,118,128,0.021431,0.000342,0.021089,89,129,6803,145209,1545,138199,2.777928,218,152012,139744,78.115776,31.678286,46.442944,flow=Background-TCP-Established
90.183.39.17,147.32.87.27,tcp,40573,80,RST,0,0,11648,6912,11,0,8/14/2011 7:16,8/14/2011 7:16,53,64,0.000862,0.000018,0.000844,8,8,981,9224,457,8688,0.023108,16,10205,9145,649.125854,302.925385,317.316406,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3205,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:16,8/14/2011 7:16,127,119,0.016428,0.016414,0.000014,21,65,1406,85401,156,81859,0.987272,86,86807,82015,86.095825,20.257841,65.92141,flow=Background-TCP-Established
151.40.0.164,147.32.84.229,tcp,2379,13363,FIN,0,0,127290,65090,13,1,8/14/2011 7:16,8/14/2011 7:24,115,127,0.072433,0.000093,0.07234,87,102,6199,7454,445,710,475.039276,189,13653,1155,0.395757,0.181038,0.212614,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3206,80,FIN,0,0,64687,5840,1,13,8/14/2011 7:16,8/14/2011 7:16,127,51,0.026226,0.026212,0.000014,17,28,1151,35966,141,34428,0.243346,45,37117,34569,180.8125,65.75,124.410202,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3207,80,FIN,0,0,64153,5840,1,11,8/14/2011 7:16,8/14/2011 7:16,127,53,0.016429,0.016415,0.000014,14,23,973,28930,143,27662,0.135635,37,29903,27805,265.418213,109.015587,184.532791,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3208,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:16,8/14/2011 7:16,127,51,0.026139,0.026118,0.000021,14,23,969,28342,139,27074,0.215471,37,29311,27213,167.075851,60.332947,116.19371,flow=Background-TCP-Established
66.249.67.152,147.32.85.69,tcp,58784,80,FIN,0,0,8000,6912,16,1,8/14/2011 7:16,8/14/2011 7:16,48,63,0.18396,0.000139,0.183821,5,5,640,1403,302,1065,0.441864,10,2043,1367,20.368258,9.054055,9.055408,flow=Background-TCP-Established
113.105.171.54,147.32.84.1,tcp,80,60702,RST,0,0,2097152,0,21,1,8/14/2011 7:16,8/14/2011 7:16,107,255,0,0,0,1,1,66,60,0,0,0.000699,2,126,0,1430.615112,0,0,flow=Background-TCP-Established
113.105.171.62,147.32.84.1,tcp,80,60702,RST,0,0,2097152,0,21,1,8/14/2011 7:16,8/14/2011 7:16,107,255,0,0,0,1,1,66,60,0,0,0.000585,2,126,0,1709.401733,0,0,flow=Background-TCP-Established
113.105.171.58,147.32.84.1,tcp,80,60702,RST,0,0,2097152,0,21,1,8/14/2011 7:16,8/14/2011 7:16,107,255,0,0,0,1,1,66,60,0,0,0.000679,2,126,0,1472.754028,0,0,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2883,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:16,8/14/2011 7:16,118,128,0.026068,0.00556,0.020508,79,115,6199,127950,1541,121696,2.309086,194,134149,123237,83.582855,33.779598,49.946442,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3209,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:16,8/14/2011 7:16,127,53,0.037967,0.037953,0.000014,11,20,798,23483,148,22377,0.308986,31,24281,22525,97.091774,32.363926,70.120018,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3210,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:16,8/14/2011 7:16,127,51,0.026179,0.026164,0.000015,15,24,1029,29963,139,28641,0.216918,39,30992,28780,175.181396,64.540512,120.582993,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,3816,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:16,8/14/2011 7:16,118,127,0.021026,0.000418,0.020608,98,136,7529,173843,1545,166461,5.073811,234,181372,168006,45.922089,19.117779,26.722364,flow=Background-TCP-Established
147.32.84.170,209.85.148.106,tcp,42754,80,FIN,0,0,14720,363008,1,11,8/14/2011 7:16,8/14/2011 7:16,63,53,0.008988,0.00881,0.000178,4,2,272,140,0,0,0.017883,6,412,0,279.595123,167.75708,111.931953,flow=From-Normal-V44-Stribrek
178.77.71.27,147.32.87.29,tcp,4336,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:16,8/14/2011 7:16,118,128,0.021437,0.000436,0.021001,88,133,6739,149118,1541,141898,3.183568,221,155857,143439,69.104851,27.327827,41.751991,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3211,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:16,8/14/2011 7:16,127,50,0.026244,0.02623,0.000014,15,23,1029,28342,139,27074,0.215855,38,29371,27213,171.411362,64.858353,116.094986,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3212,80,FIN,0,0,64264,5840,1,11,8/14/2011 7:16,8/14/2011 7:16,127,53,0.016473,0.016459,0.000014,14,21,973,25791,143,24631,0.13571,35,26764,24774,250.534225,109.086029,167.713486,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3213,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:16,8/14/2011 7:16,127,53,0.01643,0.016337,0.000093,26,50,1691,69340,141,66614,0.170776,76,71031,66755,439.171783,162.077713,317.277374,flow=Background-TCP-Established
147.32.84.162,147.32.80.13,tcp,60887,80,RST,0,0,65700,65696,1,1,8/14/2011 7:16,8/14/2011 7:17,127,63,0.000973,0.000173,0.0008,6,6,1645,2903,1291,2559,60.590935,12,4548,3850,0.181545,0.082521,8.62399,flow=To-Background-CVUT-Proxy
147.32.86.20,193.93.174.21,tcp,3214,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:16,8/14/2011 7:16,127,119,0.016638,0.016624,0.000014,22,64,1466,84645,156,81157,1.038106,86,86111,81313,81.87989,20.229149,61.6754,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2938,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:16,8/14/2011 7:16,118,127,0.021995,0.00115,0.020845,95,136,7155,166541,1537,159147,7.297147,231,173696,160684,31.519169,12.881747,18.555622,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3748,3389,RST,0,0,61331,64240,10,0,8/14/2011 7:16,8/14/2011 7:16,118,128,0.021048,0.000549,0.020499,84,129,6501,142035,1543,135031,2.932495,213,148536,136574,72.293388,28.303543,43.97477,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3215,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:16,8/14/2011 7:16,127,50,0.026294,0.026281,0.000013,16,24,1089,29963,139,28641,0.21629,40,31052,28780,180.313477,69.351334,121.055817,flow=Background-TCP-Established
113.105.171.57,147.32.84.1,tcp,80,60702,RST,0,0,2097152,0,21,1,8/14/2011 7:16,8/14/2011 7:16,107,255,0,0,0,1,1,66,60,0,0,0.000941,2,126,0,1062.699219,0,0,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3216,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:16,8/14/2011 7:16,127,51,0.026138,0.026123,0.000015,15,23,1029,28342,139,27074,0.214771,38,29371,27213,172.27652,65.185707,116.720787,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3217,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:16,8/14/2011 7:16,127,53,0.038059,0.03796,0.000099,12,20,858,23483,148,22377,0.309112,32,24341,22525,100.28727,35.585804,70.099319,flow=Background-TCP-Established
147.32.84.131,74.125.232.213,tcp,60533,443,FIN,0,0,16768,9600,1,10,8/14/2011 7:16,8/14/2011 7:20,63,54,0.007979,0.007845,0.000134,21,17,3686,2208,2292,1078,244.764633,38,5894,3370,0.151166,0.081711,0.065371,flow=Background-google-webmail
