SrcAddr,DstAddr,Proto,Sport,Dport,State,sTos,dTos,SrcWin,DstWin,sHops,dHops,StartTime,LastTime,sTtl,dTtl,TcpRtt,SynAck,AckDat,SrcPkts,DstPkts,SrcBytes,DstBytes,SAppBytes,DAppBytes,Dur,TotPkts,TotBytes,TotAppByte,Rate,SrcRate,DstRate,Tag
178.77.71.27,147.32.87.29,tcp,1278,3389,RST,0,0,53855,64240,10,0,8/14/2011 7:22,8/14/2011 7:23,118,128,0.020881,0.000434,0.020447,75,123,5963,141909,1545,135229,1.8841,198,147872,136774,104.559212,39.276047,65.505325,flow=Background-TCP-Established
124.115.0.108,147.32.84.130,tcp,51120,80,FIN,0,0,20320,6864,19,2,8/14/2011 7:22,8/14/2011 7:22,45,62,0.310118,0.000232,0.309886,9,9,864,9234,262,8632,1.143899,18,10098,8894,14.861452,6.994621,6.995043,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3573,80,FIN,0,0,65058,5840,1,11,8/14/2011 7:22,8/14/2011 7:22,127,53,0.038076,0.038062,0.000014,12,20,858,23483,148,22377,0.309587,32,24341,22525,100.1334,35.531208,69.978752,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3574,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:22,8/14/2011 7:22,127,50,0.026325,0.026311,0.000014,15,23,1029,28342,139,27074,0.216167,38,29371,27213,171.163956,64.76474,115.885841,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2298,3389,RST,0,0,61710,64240,10,0,8/14/2011 7:23,8/14/2011 7:23,118,128,0.021423,0.000794,0.020629,82,123,6375,144532,1537,137852,2.339478,205,150907,139389,87.198936,34.623108,52.646656,flow=Background-TCP-Established
90.183.39.17,147.32.84.14,tcp,38786,80,FIN,0,0,98944,6912,11,1,8/14/2011 7:23,8/14/2011 7:23,53,63,0.000952,0.000014,0.000938,57,89,4244,130405,474,124523,0.029041,146,134649,124997,4992.940918,1946.607422,3031.660156,flow=Background-TCP-Established
123.157.9.22,147.32.87.36,tcp,60869,80,FIN,0,0,64496,5360,21,0,8/14/2011 7:23,8/14/2011 7:23,43,64,0.399503,0.000311,0.399192,6,5,919,998,519,664,0.860234,11,1917,1183,11.624743,5.813534,4.651579,flow=To-Background-CVUT-WebServer
178.77.71.27,147.32.86.95,tcp,2825,3389,RST,0,0,59695,64240,10,1,8/14/2011 7:23,8/14/2011 7:23,118,127,0.02137,0.000955,0.020415,81,127,6321,156300,1543,149403,4.165488,208,162621,150946,49.694061,19.205435,30.409573,flow=Background-TCP-Established
147.32.86.126,89.185.253.133,tcp,57185,443,RST,0,0,16064,8000,1,7,8/14/2011 7:23,8/14/2011 7:23,63,57,0.000933,0.000852,0.000081,10,9,1136,3367,554,2851,0.588445,19,4503,3405,30.589094,15.294547,13.654533,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3575,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:23,8/14/2011 7:23,127,51,0.026433,0.026418,0.000015,14,24,969,29963,139,28641,0.217788,38,30932,28780,169.889984,59.691078,120.26458,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3620,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:23,8/14/2011 7:23,118,128,0.021757,0.001033,0.020724,86,123,6623,141213,1545,134521,1.737018,209,147836,136066,119.745453,48.934437,71.144241,flow=Background-TCP-Established
123.157.9.22,147.32.87.38,tcp,60892,80,FIN,0,0,65160,65160,21,0,8/14/2011 7:23,8/14/2011 7:23,43,128,0.392907,0.00031,0.392597,6,6,964,5889,564,5489,1.216545,12,6853,6053,9.042,4.11049,4.111047,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3576,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:23,8/14/2011 7:23,127,53,0.016396,0.016382,0.000014,24,51,1571,69400,141,66614,0.171228,75,70971,66755,432.172302,148.585541,322.901459,flow=Background-TCP-Established
147.32.84.170,209.85.148.103,tcp,51647,80,FIN,0,0,14720,363008,1,9,8/14/2011 7:23,8/14/2011 7:23,63,55,0.009197,0.009123,0.000074,4,2,272,140,0,0,0.018277,6,412,0,273.567871,164.140717,110.864746,flow=From-Normal-V44-Stribrek
147.32.86.20,87.98.230.229,tcp,3577,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:23,8/14/2011 7:23,127,53,0.01652,0.016506,0.000014,12,21,853,25791,143,24631,0.134831,33,26644,24774,237.334152,92.801941,169.025986,flow=Background-TCP-Established
123.157.9.22,147.32.87.36,tcp,60907,80,FIN,0,0,64546,5360,21,0,8/14/2011 7:23,8/14/2011 7:23,43,64,0.385675,0.000263,0.385412,5,5,778,948,444,614,0.773488,10,1726,1058,11.635604,5.172998,5.173139,flow=To-Background-CVUT-WebServer
77.48.32.37,147.32.87.27,tcp,58767,80,FIN,0,0,64240,6432,11,0,8/14/2011 7:23,8/14/2011 7:23,117,64,0.013021,0.000016,0.013005,865,1512,55125,2282376,505,2200702,20.961594,2377,2337501,2201207,113.350159,41.218269,72.084274,flow=Background-TCP-Established
77.48.32.37,147.32.87.27,tcp,58768,80,FIN,0,0,64240,5840,11,0,8/14/2011 7:23,8/14/2011 7:24,117,64,0.01095,0.00007,0.01088,9,7,566,430,1,0,60.973988,16,996,1,0.246007,0.131203,0.098422,flow=Background-TCP-Established
66.249.72.170,147.32.87.38,tcp,60199,80,FIN,0,0,31936,66560,15,0,8/14/2011 7:23,8/14/2011 7:23,49,128,0.103741,0.000267,0.103474,14,11,1211,13386,279,12652,6.132164,25,14597,12931,3.91379,2.119969,1.658835,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3578,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:23,8/14/2011 7:23,127,50,0.026144,0.02613,0.000014,15,23,1029,28342,139,27074,0.214695,38,29371,27213,172.337494,65.208786,116.739365,flow=Background-TCP-Established
123.157.9.22,147.32.87.38,tcp,60921,80,FIN,0,0,65160,65160,21,0,8/14/2011 7:23,8/14/2011 7:23,43,128,0.397237,0.000275,0.396962,7,11,980,12865,514,12135,1.744875,18,13845,12649,9.742819,3.439034,5.731973,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3579,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:23,8/14/2011 7:23,127,119,0.016821,0.016623,0.000198,20,64,1346,84185,156,80697,0.920134,84,85531,80853,90.204254,20.649166,69.728371,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2086,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:23,8/14/2011 7:23,118,128,0.020875,0.000341,0.020534,87,125,6675,142711,1537,135917,1.878168,212,149386,137454,112.343521,45.789303,66.781052,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3580,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:23,8/14/2011 7:23,127,50,0.026262,0.026248,0.000014,18,28,1211,35966,141,34428,0.242125,46,37177,34569,185.854416,70.21167,125.138458,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14341,80,FIN,0,0,16612,17792,19,1,8/14/2011 7:23,8/14/2011 7:23,109,63,0.220618,0.000087,0.220531,29,38,7374,25145,5452,22629,28.53014,67,32519,28081,2.313343,0.981419,1.296878,flow=Background-TCP-Established
147.32.84.170,195.24.233.55,tcp,59679,80,FIN,0,0,15744,7168,1,11,8/14/2011 7:23,8/14/2011 7:23,63,53,0.024544,0.02442,0.000124,5,5,549,670,211,332,0.212997,10,1219,543,42.254116,21.226465,21.211494,flow=From-Normal-V44-Stribrek
178.77.71.27,147.32.86.95,tcp,3019,3389,RST,0,0,62615,64240,10,1,8/14/2011 7:23,8/14/2011 7:23,118,127,0.030273,0.009818,0.020455,90,135,6951,171656,1543,164328,4.022427,225,178607,165871,55.687771,22.125944,33.570381,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3581,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:23,8/14/2011 7:23,127,53,0.016436,0.016422,0.000014,14,23,973,28930,143,27662,0.136086,37,29903,27805,264.538605,108.668396,183.848114,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,3088,3389,RST,0,0,42537,64240,10,0,8/14/2011 7:23,8/14/2011 7:23,118,128,0.021452,0.000497,0.020955,70,117,5663,132498,1545,126142,1.733704,187,138161,127687,107.284752,39.799183,67.834557,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14342,80,FIN,0,0,16288,7040,19,1,8/14/2011 7:23,8/14/2011 7:23,109,63,0.209997,0.000111,0.209886,6,6,1023,771,619,367,0.509625,12,1794,986,21.584497,9.811444,9.813273,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14343,80,FIN,0,0,15384,12864,19,1,8/14/2011 7:23,8/14/2011 7:23,109,63,0.229617,0.00006,0.229557,19,23,4705,14551,3443,13025,42.639832,42,19256,16468,0.961542,0.422141,0.518754,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14344,80,FIN,0,0,15672,12928,19,1,8/14/2011 7:23,8/14/2011 7:23,109,63,0.229627,0.000062,0.229565,19,23,4738,14234,3476,12708,42.639839,42,18972,16184,0.961542,0.42214,0.518754,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14345,80,FIN,0,0,16656,8256,19,1,8/14/2011 7:23,8/14/2011 7:23,109,63,0.230236,0.00012,0.230116,9,10,1808,3693,1206,3025,9.089314,19,5501,4231,1.980347,0.880159,0.990187,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14346,80,FIN,0,0,46560,14080,19,1,8/14/2011 7:23,8/14/2011 7:23,109,63,0.260097,0.000073,0.260024,54,65,7564,70050,3992,65752,15.610124,119,77614,69744,7.559197,3.395267,4.099923,flow=Background-TCP-Established
147.32.84.131,74.125.232.194,tcp,34926,443,FIN,0,0,22400,9600,1,10,8/14/2011 7:23,8/14/2011 7:27,63,54,0.008065,0.007903,0.000162,18,19,3385,3649,2189,2387,240.105774,37,7034,4576,0.149934,0.070804,0.074969,flow=Background-google-analytics3
147.32.86.20,188.138.84.239,tcp,3582,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:23,8/14/2011 7:23,127,50,0.026157,0.026143,0.000014,16,24,1089,29963,139,28641,0.214781,40,31052,28780,181.580307,69.838577,121.935707,flow=Background-TCP-Established
147.32.126.44,147.32.87.38,tcp,2096,80,FIN,0,0,64096,64240,7,0,8/14/2011 7:23,8/14/2011 7:26,121,128,0.000965,0.000329,0.000636,64,79,10549,107671,6761,103391,189.470657,143,118220,110152,0.749456,0.332505,0.411676,flow=Background-TCP-Established
147.32.126.44,147.32.87.38,tcp,2098,80,FIN,0,0,64547,63577,7,0,8/14/2011 7:23,8/14/2011 7:23,121,128,0.001103,0.000275,0.000828,12,8,3722,4192,3030,3740,8.42268,20,7914,6770,2.255814,1.305998,0.831203,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3583,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:23,8/14/2011 7:23,127,53,0.037809,0.037795,0.000014,11,20,798,23483,148,22377,0.309114,31,24281,22525,97.051567,32.350525,70.069847,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4123,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:23,8/14/2011 7:23,118,128,0.023167,0.002501,0.020666,85,129,6555,147275,1537,140265,2.092739,214,153830,141802,101.780487,40.138783,61.846657,flow=Background-TCP-Established
147.32.126.44,147.32.87.38,tcp,2100,80,FIN,0,0,65134,64240,7,0,8/14/2011 7:23,8/14/2011 7:23,121,128,0.000943,0.000203,0.00074,15,14,5593,10174,4733,9398,18.023577,29,15767,14131,1.553521,0.77676,0.721318,flow=Background-TCP-Established
147.32.126.44,147.32.87.38,tcp,2102,80,FIN,0,0,65535,64240,7,0,8/14/2011 7:23,8/14/2011 7:23,121,128,0.001029,0.000215,0.000814,20,26,2510,36084,1314,34666,0.89187,46,38594,35980,50.455784,21.303553,28.058235,flow=Background-TCP-Established
147.32.126.44,147.32.87.38,tcp,2104,80,FIN,0,0,65535,64240,7,0,8/14/2011 7:23,8/14/2011 7:23,121,128,0.000876,0.000082,0.000794,10,9,3273,6609,2695,6109,0.871302,19,9882,8804,20.658737,10.329369,9.18993,flow=Background-TCP-Established
147.32.126.44,147.32.87.38,tcp,2106,80,FIN,0,0,64370,64240,7,0,8/14/2011 7:23,8/14/2011 7:23,121,128,0.000914,0.000091,0.000823,6,4,1669,1395,1313,1165,0.340649,10,3064,2478,26.420156,14.677864,8.827658,flow=Background-TCP-Established
66.249.66.10,147.32.87.36,tcp,56795,80,FIN,0,0,20352,5440,12,0,8/14/2011 7:23,8/14/2011 7:23,52,64,0.019213,0.00024,0.018973,10,8,976,6852,308,6316,2.613457,18,7828,6624,6.504794,3.443715,2.69814,flow=To-Background-CVUT-WebServer
147.32.126.44,147.32.87.38,tcp,2108,80,FIN,0,0,65535,64240,7,0,8/14/2011 7:23,8/14/2011 7:26,121,128,0.000938,0.000175,0.000763,40,46,6623,62856,4257,60354,199.73349,86,69479,64611,0.425567,0.19526,0.225301,flow=Background-TCP-Established
147.32.126.44,147.32.87.38,tcp,2110,80,FIN,0,0,65397,64240,7,0,8/14/2011 7:23,8/14/2011 7:26,121,128,0.000922,0.000234,0.000688,30,32,6013,39541,4247,37799,199.712402,62,45554,42046,0.305439,0.145209,0.155224,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3584,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:23,8/14/2011 7:23,127,51,0.02615,0.026078,0.000072,15,23,1029,28342,139,27074,0.216241,38,29371,27213,171.105392,64.742577,115.699356,flow=Background-TCP-Established
147.32.126.44,147.32.87.38,tcp,2112,80,FIN,0,0,65397,63525,7,0,8/14/2011 7:23,8/14/2011 7:26,121,128,0.000919,0.000209,0.00071,23,21,4776,22841,3424,21693,186.879135,44,27617,25117,0.230095,0.117723,0.107022,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1559,3389,RST,0,0,61331,64240,10,0,8/14/2011 7:23,8/14/2011 7:23,118,128,0.021222,0.000476,0.020746,85,126,6563,146723,1545,139881,1.997602,211,153286,141426,105.126045,42.050419,63.276852,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,1592,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:23,8/14/2011 7:23,118,127,0.021436,0.000352,0.021084,95,148,7159,187603,1541,179566,5.32975,243,194762,181107,45.405506,17.63685,27.695795,flow=Background-TCP-Established
90.183.39.17,147.32.84.2,tcp,46500,80,FIN,0,0,26112,6912,11,1,8/14/2011 7:23,8/14/2011 7:23,53,63,0.000927,0.000014,0.000913,14,13,1437,11780,457,10914,0.027778,27,13217,11371,935.992554,469.381866,432.214386,flow=Background-TCP-Established
66.249.72.50,147.32.87.38,tcp,38009,443,FIN,0,0,37696,65792,15,0,8/14/2011 7:23,8/14/2011 7:23,49,128,0.10365,0.000318,0.103332,17,14,1883,16117,753,15185,6.469534,31,18000,15938,4.637119,2.47313,2.042117,flow=Background-TCP-Established
147.32.84.170,209.85.148.106,tcp,49331,443,FIN,0,0,15744,6784,1,11,8/14/2011 7:23,8/14/2011 7:23,63,53,0.009187,0.009113,0.000074,7,8,875,1169,405,633,0.259845,15,2044,1038,53.878277,23.910192,27.918255,flow=From-Normal-V44-Stribrek
147.32.84.170,209.85.148.106,tcp,49332,443,FIN,0,0,17408,6784,1,11,8/14/2011 7:23,8/14/2011 7:23,63,53,0.008992,0.008977,0.000015,8,8,1142,1507,606,971,0.335164,16,2649,1577,44.754208,21.445486,21.460081,flow=From-Normal-V44-Stribrek
147.32.86.20,87.98.230.229,tcp,3585,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:23,8/14/2011 7:23,127,53,0.016436,0.016363,0.000073,27,50,1751,69340,141,66614,0.170824,77,71091,66755,444.902344,168.347992,317.232178,flow=Background-TCP-Established
147.32.84.170,209.85.148.105,tcp,45218,443,FIN,0,0,15744,6784,1,9,8/14/2011 7:23,8/14/2011 7:23,63,55,0.008859,0.008758,0.000101,7,8,895,1169,425,633,0.245992,15,2064,1058,56.912418,25.278059,29.506733,flow=From-Normal-V44-Stribrek
147.32.84.170,209.85.148.105,tcp,45219,443,FIN,0,0,17408,6784,1,11,8/14/2011 7:23,8/14/2011 7:23,63,53,0.008946,0.008931,0.000015,8,8,1162,1515,626,979,0.297472,16,2677,1605,50.424915,24.250654,24.259985,flow=From-Normal-V44-Stribrek
147.32.84.170,209.85.148.106,tcp,49335,443,FIN,0,0,17408,6784,1,11,8/14/2011 7:23,8/14/2011 7:23,63,53,0.008901,0.008756,0.000145,8,8,1142,1507,606,971,0.248456,16,2649,1577,60.372864,29.215603,29.203171,flow=From-Normal-V44-Stribrek
147.32.84.170,209.85.148.105,tcp,45221,443,FIN,0,0,17408,6784,1,9,8/14/2011 7:23,8/14/2011 7:23,63,55,0.008748,0.008676,0.000072,8,8,1162,1515,626,979,0.27697,16,2677,1605,54.15749,26.084072,26.09078,flow=From-Normal-V44-Stribrek
147.32.86.20,188.138.84.239,tcp,3586,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:23,8/14/2011 7:23,127,51,0.026548,0.026534,0.000014,16,24,1089,29963,139,28641,0.217079,40,31052,28780,179.658096,69.099266,120.743782,flow=Background-TCP-Established
67.195.115.23,147.32.86.92,tcp,54599,80,FIN,0,0,11776,6912,16,1,8/14/2011 7:23,8/14/2011 7:23,48,63,0.177549,0.000014,0.177535,6,6,788,2818,384,2414,0.41024,12,3606,2798,26.813574,12.188404,12.188404,flow=Background-TCP-Established
147.32.84.170,209.85.148.104,tcp,51676,80,FIN,0,0,14720,363008,1,9,8/14/2011 7:23,8/14/2011 7:23,63,55,0.008752,0.008609,0.000143,4,2,272,140,0,0,0.01771,6,412,0,282.326355,169.395813,112.321693,flow=From-Normal-V44-Stribrek
178.77.71.27,147.32.87.29,tcp,2551,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:23,8/14/2011 7:23,118,128,0.020887,0.000345,0.020542,64,113,5321,132475,1545,126335,1.768476,177,137796,127880,99.520714,35.623894,63.343975,flow=Background-TCP-Established
66.249.72.186,147.32.86.92,tcp,34455,80,FIN,0,0,17472,6912,15,1,8/14/2011 7:23,8/14/2011 7:23,49,63,0.103225,0.000015,0.10321,9,7,910,5536,308,5066,7.219804,16,6446,5374,2.077619,1.108063,0.843097,flow=Background-TCP-Established
67.195.115.23,147.32.86.92,tcp,54675,80,FIN,0,0,6912,6912,17,1,8/14/2011 7:23,8/14/2011 7:23,47,63,0.17468,0.000108,0.174572,5,5,798,512,460,174,0.421456,10,1310,634,21.354542,9.494377,9.49334,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3587,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:23,8/14/2011 7:23,127,50,0.026156,0.026142,0.000014,15,23,1029,28342,139,27074,0.215016,38,29371,27213,172.080215,65.111435,116.489021,flow=Background-TCP-Established
147.32.86.20,87.98.230.229,tcp,3588,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:23,8/14/2011 7:23,127,53,0.016727,0.016713,0.000014,12,21,853,25791,143,24631,0.135809,33,26644,24774,235.625031,92.111107,167.931747,flow=Background-TCP-Established
147.32.84.162,147.32.80.13,tcp,60909,80,FIN,0,0,65028,65696,1,1,8/14/2011 7:23,8/14/2011 7:23,127,63,0.000472,0.000143,0.000329,5,5,1362,965,1062,669,0.255951,10,2327,1731,35.162983,15.637584,15.636727,flow=To-Background-CVUT-Proxy
147.32.84.131,209.85.148.103,tcp,41829,443,RST,0,0,15744,6784,1,11,8/14/2011 7:23,8/14/2011 7:27,63,53,0.009095,0.008955,0.00014,15,12,1463,1096,465,296,250.040207,27,2559,761,0.103983,0.055991,0.045826,flow=Background-TCP-Established
147.32.84.131,209.85.148.103,tcp,41830,443,FIN,0,0,36352,46464,1,9,8/14/2011 7:23,8/14/2011 7:27,63,55,0.009066,0.008925,0.000141,41,45,21786,11147,19072,8157,273.354279,86,32933,27229,0.310952,0.146335,0.160969,flow=Background-TCP-Established
147.32.84.131,209.85.148.103,tcp,41831,443,RST,0,0,15744,6784,1,11,8/14/2011 7:23,8/14/2011 7:27,63,53,0.009081,0.008952,0.000129,15,12,1463,1096,465,296,250.040482,27,2559,761,0.103983,0.055991,0.045827,flow=Background-TCP-Established
147.32.84.131,209.85.148.103,tcp,41832,443,RST,0,0,15744,6784,1,11,8/14/2011 7:23,8/14/2011 7:27,63,53,0.00914,0.00899,0.00015,15,12,1463,1096,465,296,250.038498,27,2559,761,0.103984,0.055991,0.045827,flow=Background-TCP-Established
147.32.84.131,209.85.148.103,tcp,41833,443,RST,0,0,15744,6784,1,9,8/14/2011 7:23,8/14/2011 7:27,63,55,0.008732,0.008649,0.000083,15,12,1463,1096,465,296,250.037872,27,2559,761,0.103984,0.055992,0.045828,flow=Background-TCP-Established
147.32.84.131,209.85.148.103,tcp,41834,443,RST,0,0,15744,6784,1,9,8/14/2011 7:23,8/14/2011 7:27,63,55,0.008899,0.008727,0.000172,15,12,1463,1096,465,296,250.037811,27,2559,761,0.103984,0.055992,0.045828,flow=Background-TCP-Established
41.137.63.63,147.32.85.84,tcp,63467,13716,FIN,0,0,17356,14656,18,1,8/14/2011 7:23,8/14/2011 7:23,110,63,0.306233,0.000241,0.305992,10,8,723,621,135,162,3.019158,18,1344,297,5.630709,2.980964,2.555669,flow=Background-TCP-Established
147.32.86.20,193.93.174.21,tcp,3589,80,FIN,0,0,65535,65379,1,9,8/14/2011 7:23,8/14/2011 7:23,127,119,0.016521,0.016507,0.000014,20,64,1346,84490,156,81002,0.980962,84,85836,81158,84.610825,19.368742,65.322205,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,4748,3389,RST,0,0,65535,64240,10,1,8/14/2011 7:23,8/14/2011 7:23,118,127,0.030328,0.009558,0.02077,66,95,5413,111550,1535,106382,3.059895,161,116963,107917,52.289375,21.242559,31.030313,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,4963,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:23,8/14/2011 7:23,118,128,0.020874,0.000358,0.020516,80,122,6263,140192,1545,133566,1.780326,202,146455,135111,112.900673,44.373894,68.839455,flow=Background-TCP-Established
147.32.86.20,80.239.207.156,tcp,3590,80,FIN,0,0,65535,5840,1,11,8/14/2011 7:23,8/14/2011 7:23,127,53,0.038229,0.038215,0.000014,11,20,798,23483,148,22377,0.31046,31,24281,22525,96.630806,32.21027,69.831116,flow=Background-TCP-Established
147.32.126.44,147.32.87.38,tcp,2115,80,FIN,0,0,65106,64240,7,0,8/14/2011 7:23,8/14/2011 7:26,121,128,0.000696,0.000176,0.00052,16,12,3747,10491,2809,9829,191.581848,28,14238,12638,0.140932,0.078296,0.057417,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3591,80,FIN,0,0,65535,5840,1,14,8/14/2011 7:23,8/14/2011 7:23,127,50,0.02615,0.02607,0.00008,15,24,1029,29963,139,28641,0.215086,39,30992,28780,176.673523,65.09024,121.691826,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14348,80,FIN,0,0,15384,10496,19,1,8/14/2011 7:23,8/14/2011 7:23,109,63,0.230144,0.000101,0.230043,14,16,3227,9757,2295,8693,31.989887,30,12984,10988,0.906536,0.406378,0.472151,flow=Background-TCP-Established
41.203.64.253,147.32.86.92,tcp,14347,80,FIN,0,0,15384,9344,19,1,8/14/2011 7:23,8/14/2011 7:23,109,63,0.250225,0.000061,0.250164,12,12,2508,6704,1708,5904,31.991604,24,9212,7612,0.718939,0.34384,0.346463,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,1934,3389,RST,0,0,61710,64240,10,0,8/14/2011 7:23,8/14/2011 7:23,118,128,0.024193,0.001113,0.02308,74,112,5903,127284,1545,121198,1.467433,186,133187,122743,126.070496,49.746735,76.877899,flow=Background-TCP-Established
147.32.86.20,188.138.84.239,tcp,3592,80,FIN,0,0,65535,5840,1,13,8/14/2011 7:23,8/14/2011 7:23,127,51,0.026374,0.02636,0.000014,14,23,969,28342,139,27074,0.216459,37,29311,27213,166.313248,60.05756,115.791908,flow=Background-TCP-Established
66.249.72.212,147.32.84.130,tcp,36960,80,FIN,0,0,18624,6864,15,2,8/14/2011 7:23,8/14/2011 7:23,49,62,0.103867,0.000347,0.10352,9,9,880,8322,278,7720,0.385919,18,9202,7998,44.050694,20.73925,20.748396,flow=Background-TCP-Established
66.249.66.50,147.32.84.2,tcp,63217,80,FIN,0,0,29056,6912,12,1,8/14/2011 7:23,8/14/2011 7:23,52,63,0.0189,0.000015,0.018885,13,11,1142,11668,276,10934,2.246719,24,12810,11210,10.237151,5.341122,4.488486,flow=Background-TCP-Established
178.77.71.27,147.32.86.95,tcp,2524,3389,RST,0,0,58960,64240,10,1,8/14/2011 7:23,8/14/2011 7:23,118,127,0.020985,0.000481,0.020504,92,154,6981,196987,1543,188633,3.086655,246,203968,190176,79.373955,29.481754,49.923042,flow=Background-TCP-Established
178.77.71.27,147.32.87.29,tcp,2723,3389,RST,0,0,65535,64240,10,0,8/14/2011 7:23,8/14/2011 7:23,118,128,0.021565,0.00093,0.020635,76,118,6015,130427,1537,124011,3.06215,194,136442,125548,63.027611,24.492596,38.497593,flow=Background-TCP-Established
151.28.136.5,147.32.84.229,tcp,1584,13363,FIN,0,0,64125,65319,13,1,8/14/2011 7:23,8/14/2011 7:29,115,127,0.056001,0.000171,0.05583,28,40,1680,2478,52,192,366.81723,68,4158,244,0.182652,0.073606,0.106336,flow=Background-TCP-Established
